channel_link,updated_on,last_synched_on,created_on,event_date_fk,event_fk,id,channel_fk,operation
89289610392,2022-07-23T09:12:35.469827,2022-07-23T09:20:13.760756,2022-07-23T09:09:13.577908,,4132379,4132393,3709989,UPDATE
,2022-07-04T21:10:41.335032,2022-07-08T12:09:41.083093,2022-05-10T20:43:40.149928,,25869,4064860,3710037,UPDATE
,,2022-05-08T20:40:19.284401,2022-05-08T20:29:49.060403,,4062478,4062481,3710037,INSERT
,2022-07-04T21:10:41.335032,2022-07-08T12:09:41.083093,2022-05-10T20:44:20.154487,,25869,4064863,3710037,UPDATE
,2022-06-30T06:46:57.159765,2022-07-08T12:39:38.382,2022-05-10T19:21:17.302128,,4064777,4064780,3710037,UPDATE
,2022-08-14T15:49:17.763235,2022-08-14T15:49:44.362231,2022-05-09T09:53:56.294078,,40751,4062821,3710037,UPDATE
,2022-06-30T06:46:57.159765,2022-07-08T12:39:38.382,2022-05-10T19:22:16.858002,,4064777,4064782,3710037,UPDATE
,2022-06-26T10:24:56.252857,2022-07-08T12:12:03.152564,2022-05-10T12:08:08.081376,,49322,4064359,3710037,UPDATE
,2022-08-14T15:49:17.763235,2022-08-14T15:49:44.362231,2022-05-09T09:55:46.318166,,40751,4062839,3710037,UPDATE
,2022-06-26T10:24:56.252857,2022-07-08T12:12:03.152564,2022-05-10T12:11:10.002798,,49322,4064368,3710037,UPDATE
,2022-06-11T04:33:43.975625,2022-06-11T04:40:32.176255,2022-05-09T19:35:41.401493,,66439,4063615,3710037,UPDATE
,2022-06-11T04:33:43.975625,2022-06-11T04:40:32.176255,2022-05-09T19:41:42.909673,,66439,4063617,3710037,UPDATE
,2022-07-23T16:08:42.929717,2022-07-23T16:20:11.221052,2022-07-23T16:06:29.431755,,4133006,4133009,3710037,UPDATE
,,2022-07-23T15:40:05.807148,2022-07-23T15:20:11.702754,,4132944,4132947,3710037,INSERT
83097692989,,2022-07-23T17:21:19.80059,2022-07-23T17:21:01.987547,,4133115,4133118,3709989,INSERT
,2022-07-10T19:04:12.884425,2022-07-10T19:21:26.341004,2022-05-08T12:01:30.670165,,63970,4062230,3710037,UPDATE
83444654793,2022-07-23T16:29:55.804612,2022-07-23T16:40:07.997578,2022-07-23T15:49:05.972742,,4132972,4132975,3709989,UPDATE
,,2022-07-23T17:32:42.87352,2022-07-23T17:32:23.915955,,4133129,4133146,3710037,INSERT
,,2022-05-09T20:20:26.277521,2022-05-09T20:17:28.625916,,4063655,4063658,3710037,INSERT
,,2022-07-23T17:34:06.964709,2022-07-23T17:33:52.389536,,4133132,4133149,3710037,INSERT
,,2022-05-09T12:40:22.568924,2022-05-08T11:36:53.942912,,4026281,4062190,3710037,INSERT
,,2022-05-09T12:40:22.568924,2022-05-08T11:38:00.943013,,4026281,4062193,3710037,INSERT
,,2022-05-09T12:40:22.568924,2022-05-08T12:30:16.877284,,4026281,4062250,3710037,INSERT
,,2022-05-09T12:40:22.568924,2022-05-09T12:38:16.6281,,4026281,4062942,3710037,INSERT
,,2022-05-09T12:40:22.568924,2022-05-09T12:38:48.329137,,4026281,4062944,3710037,INSERT
,,2022-05-09T15:00:21.178011,2022-05-09T14:49:34.460996,,4063121,4063124,3710037,INSERT
83097692989,,2022-07-23T17:35:12.34427,2022-07-23T17:34:59.785392,,4133151,4133154,3709989,INSERT
,2022-07-23T17:35:24.27269,2022-07-23T17:35:30.547141,2022-07-23T17:35:14.028548,,4133135,4133157,3710037,UPDATE
,,2022-07-23T17:36:49.061241,2022-07-23T17:36:35.228849,,4133138,4133161,3710037,INSERT
,,2022-05-11T21:20:37.215927,2022-05-10T10:40:03.460576,,4064198,4064202,3710037,INSERT
,,2022-05-11T21:20:37.215927,2022-05-10T12:05:19.216176,,4064198,4064344,3710037,INSERT
,,2022-05-11T21:20:37.215927,2022-05-10T12:06:30.941792,,4064198,4064345,3710037,INSERT
,,2022-07-23T17:37:59.103954,2022-07-23T17:37:40.264094,,4133141,4133164,3710037,INSERT
,,2022-05-10T20:40:26.554111,2022-05-10T20:34:06.708493,,4064819,4064837,3710037,INSERT
,,2022-05-10T20:40:28.689866,2022-05-10T20:23:39.040225,,4064814,4064828,3710037,INSERT
,,2022-05-10T20:40:28.689866,2022-05-10T20:13:01.771366,,4064814,4064817,3710037,INSERT
,,2022-05-10T20:40:28.689866,2022-05-10T20:33:23.892022,,4064814,4064836,3710037,INSERT
,,2022-05-10T20:40:26.554111,2022-05-10T20:36:51.976831,,4064819,4064849,3710037,INSERT
,,2022-05-10T20:40:26.554111,2022-05-10T20:16:39.319625,,4064819,4064822,3710037,INSERT
,,2022-05-10T20:40:28.689866,2022-05-10T20:37:15.368338,,4064814,4064850,3710037,INSERT
,,2022-05-10T20:40:28.689866,2022-05-10T20:14:29.640798,,4064814,4064818,3710037,INSERT
,,2022-05-26T21:20:12.19618,2022-05-26T21:09:08.635945,,4078547,4078598,3710037,INSERT
,2022-05-26T09:28:39.880379,2022-05-26T09:28:48.650576,2022-05-23T21:06:43.203154,,4075301,4075305,3710037,UPDATE
,2022-07-25T17:25:48.696831,2022-07-25T17:40:35.717169,2022-05-24T13:14:14.591595,,4054141,4075683,3710037,UPDATE
,2022-07-25T17:34:15.293139,2022-07-25T17:40:40.565534,2022-05-10T20:44:40.889593,,4064823,4064864,3710037,UPDATE
,,2022-03-06T14:41:29.048809,2022-03-05T16:19:46.345137,,3992091,4001582,3710037,INSERT
,,2022-03-06T14:41:31.22575,2022-03-05T16:20:25.595966,,3996905,4001584,3710037,INSERT
,2022-07-25T17:34:15.293139,2022-07-25T17:40:40.565534,2022-05-10T20:21:25.561894,,4064823,4064826,3710037,UPDATE
99613127193,2022-03-05T13:04:41.401481,2022-03-06T14:41:44.810882,2022-03-05T12:59:43.319648,,4001469,4001472,3709989,UPDATE
,2022-07-25T17:34:15.293139,2022-07-25T17:40:40.565534,2022-05-10T20:37:41.711002,,4064823,4064851,3710037,UPDATE
,2022-07-25T17:34:15.293139,2022-07-25T17:40:40.565534,2022-05-10T20:50:52.573089,,4064823,4064870,3710037,UPDATE
94243174453,2022-06-20T11:55:32.912334,2022-07-08T12:52:16.826424,2022-05-25T11:13:48.824743,,4076068,4076074,3709989,UPDATE
PL7n85NjJyQ,,2022-08-14T19:52:00.154417,2022-08-14T19:51:14.723289,,4153971,4153987,3709991,INSERT
TKBYF9ftzto,2022-06-20T11:55:32.912334,2022-07-08T12:52:19.495933,2022-05-25T17:14:28.7002,,4076068,4076327,3709991,UPDATE
PL7n85NjJyQ,,2022-08-14T19:52:00.154417,2022-08-14T19:51:14.723289,,4153971,4153988,3709991,INSERT
uk-london-wembley,2022-05-31T11:50:22.605734,2022-05-31T11:50:36.869333,2022-05-22T17:20:54.898858,,4074272,4074276,3710003,UPDATE
,2022-05-31T11:50:22.605734,2022-05-31T11:50:39.102644,2022-05-22T17:20:54.898858,,4074272,4074277,3710037,UPDATE
PL7n85NjJyQ,,2022-08-14T19:52:00.154417,2022-08-14T19:51:14.723289,,4153971,4153989,3709991,INSERT
,2022-06-01T17:13:45.599029,2022-06-01T17:13:59.230036,2022-05-23T21:44:24.202743,,4075320,4075324,3710037,UPDATE
live,2022-06-13T12:51:30.729855,2022-06-13T12:51:45.104801,2022-05-23T23:16:49.967297,,4075423,4075426,3710003,UPDATE
,2022-06-29T11:59:37.764833,2022-07-08T12:05:21.470303,2022-04-06T10:23:20.385274,,789,4031927,3710037,UPDATE
,2022-06-29T11:59:37.764833,2022-07-08T12:05:21.470303,2022-04-06T11:04:27.129379,,789,4031986,3710037,UPDATE
,,2022-05-24T04:40:06.73258,2022-05-24T04:26:00.811299,,467,4075472,3710037,INSERT
SZer4mHywE0,,2022-05-22T17:35:55.256862,2022-05-22T17:35:43.887045,,4050742,4074368,3709991,INSERT
,2022-05-22T17:35:43.891947,2022-05-22T17:35:59.459662,2022-04-30T13:10:52.042032,,4050742,4056130,3710037,UPDATE
,2022-05-24T05:56:23.66043,2022-05-24T06:00:08.910717,2022-05-24T05:49:02.595852,,4075474,4075488,3710037,UPDATE
,,2022-05-26T21:20:14.778989,2022-05-26T21:01:31.476472,,4078518,4078531,3710037,INSERT
,,2022-05-26T21:20:17.267761,2022-05-26T21:04:24.548882,,4078539,4078546,3710037,INSERT
,,2022-05-26T21:20:19.819047,2022-05-26T21:13:44.429068,,4078601,4078616,3710037,INSERT
,2022-05-24T13:11:41.173321,2022-05-24T13:20:59.838754,2022-04-06T10:42:45.982226,,35960,4031978,3710037,UPDATE
,2022-05-26T21:07:47.443072,2022-05-26T21:07:57.394783,2022-05-23T21:55:42.059605,,4075357,4075361,3710037,UPDATE
,,2022-05-26T23:00:12.001502,2022-05-26T22:49:15.920036,,4078663,4078692,3710037,INSERT
,2022-05-24T13:11:41.173321,2022-05-24T13:20:59.838754,2022-04-06T10:43:38.073309,,35960,4031980,3710037,UPDATE
,2022-05-26T21:08:38.55895,2022-05-26T21:08:48.620488,2022-05-23T21:54:17.846619,,4075350,4075356,3710037,UPDATE
,2022-05-24T13:11:41.173321,2022-05-24T13:20:59.838754,2022-04-06T11:05:06.139371,,35960,4031988,3710037,UPDATE
,2022-06-29T11:59:37.764833,2022-07-08T12:05:21.470303,2022-04-06T10:22:53.138548,,789,4031925,3710037,UPDATE
,2022-06-13T12:51:30.729855,2022-06-13T12:51:47.356534,2022-05-23T23:16:49.967297,,4075423,4075427,3710037,UPDATE
,2022-06-01T20:03:27.873336,2022-06-01T20:03:40.425016,2022-05-23T21:46:23.15915,,4075325,4075329,3710037,UPDATE
,2022-05-24T13:11:41.173321,2022-05-24T13:20:59.838754,2022-04-06T10:24:49.720129,,35960,4031929,3710037,UPDATE
,2022-05-24T13:11:41.173321,2022-05-24T13:20:59.838754,2022-04-06T10:39:48.966101,,35960,4031976,3710037,UPDATE
,2022-05-23T18:05:24.433492,2022-05-23T18:20:11.036858,2022-05-23T16:31:29.192577,,66498,4075092,3710037,UPDATE
,,2022-05-23T19:20:16.223043,2022-05-23T19:05:18.751453,,66073,4075216,3710037,INSERT
,2022-05-24T11:30:06.975322,2022-05-24T11:30:22.589499,2022-05-24T10:50:07.415132,,4075612,4075626,3710037,UPDATE
,2022-07-21T09:15:56.971827,2022-07-21T09:16:10.741671,2022-05-24T14:05:31.286868,,4075699,4075703,3710037,UPDATE
,2022-07-30T18:59:39.627141,2022-07-30T19:00:19.191462,2022-05-27T16:21:31.850367,,48016,4079228,3710037,UPDATE
,2022-05-28T08:15:46.974185,2022-05-28T08:15:52.737452,2022-05-23T21:53:04.789496,,4075249,4075354,3710037,UPDATE
98688124487,2022-05-25T18:00:38.418018,2022-05-25T18:00:47.259454,2022-05-25T10:10:59.283302,,4076037,4076041,3709989,UPDATE
,,2022-05-25T18:20:23.274641,2022-05-25T18:03:23.117841,,4076356,4076401,3710037,INSERT
,2022-05-26T21:09:16.372671,2022-05-26T21:09:26.067835,2022-05-23T21:51:50.650797,,4075345,4075349,3710037,UPDATE
,2022-06-29T12:08:22.086537,2022-07-08T12:09:26.124342,2022-04-06T10:57:26.848457,,23926,4031982,3710037,UPDATE
,2022-05-25T11:28:09.570836,2022-05-25T11:40:11.078019,2022-05-25T11:27:10.142984,,49775,4076091,3710037,UPDATE
brahmakumar,2022-05-27T14:55:35.499138,2022-05-27T15:00:09.99067,2022-05-25T10:58:18.896282,,4076059,4076063,3709991,UPDATE
,2022-05-27T14:55:35.499138,2022-05-27T15:00:13.703761,2022-05-25T10:58:18.896282,,4076059,4076064,3710037,UPDATE
,,2022-05-25T20:40:09.274368,2022-05-25T20:40:04.356026,,4076872,4076875,3710037,INSERT
,2022-06-29T12:08:22.086537,2022-07-08T12:09:26.124342,2022-04-06T10:58:53.404036,,23926,4031984,3710037,UPDATE
,2022-06-06T12:16:53.535178,2022-06-06T12:17:04.743279,2022-05-23T20:33:01.817497,,4075267,4075272,3710037,UPDATE
http://brahmakumaris-uk.zoom.us/j/91482194998?pwd=b3VCcnJwRGlDVUJLNjhWK0IwMnorZz09,2022-08-01T14:22:52.492866,2022-08-01T14:23:23.069602,2021-12-14T08:47:19.128252,,3927203,3927214,3709989,UPDATE
,2022-08-07T16:07:03.611749,2022-08-07T16:25:42.821917,2022-04-16T19:22:36.257904,,63410,4046874,3710037,UPDATE
uk-london-wembley,2022-06-07T18:36:50.724229,2022-06-07T18:37:05.474979,2022-05-22T17:23:02.042132,,4074279,4074283,3710003,UPDATE
,,2022-05-24T19:25:10.283422,2022-05-24T19:25:03.676521,,4075896,4075899,3710037,INSERT
,2022-06-07T18:36:50.724229,2022-06-07T18:37:07.633511,2022-05-22T17:23:02.042132,,4074279,4074284,3710037,UPDATE
,,2022-05-24T19:27:08.441414,2022-05-24T19:27:05.679741,,4075900,4075903,3710037,INSERT
,2022-06-10T11:44:24.146112,2022-06-10T12:00:08.072215,2022-05-26T23:09:51.339014,,4078701,4078706,3710037,UPDATE
,2022-07-31T19:47:44.469981,2022-07-31T20:00:46.70534,2022-04-16T19:37:53.719383,,63341,4046904,3710037,UPDATE
,2022-07-31T19:47:44.469981,2022-07-31T20:00:46.70534,2022-04-16T19:36:35.890046,,63341,4046900,3710037,UPDATE
BrahmaKumar,2022-07-20T19:53:00.358948,2022-07-20T19:53:27.442366,2022-05-25T13:24:03.231984,,32218,4076119,3709991,UPDATE
,2022-08-07T16:04:17.410739,2022-08-07T16:24:30.354484,2022-05-01T08:53:31.879709,,63477,4056429,3710037,UPDATE
97337036464,2022-05-29T16:58:33.256449,2022-05-29T16:58:45.320412,2022-05-26T11:38:25.692531,,4077683,4077694,3709989,UPDATE
,,2022-05-26T21:00:19.479837,2022-05-26T20:58:33.464008,,4078512,4078516,3710037,INSERT
,,2022-05-25T21:43:57.980261,2022-05-25T21:43:50.327872,,4077034,4077037,3710037,INSERT
,2022-08-07T16:04:17.410739,2022-08-07T16:24:30.354484,2022-05-08T11:45:44.893181,,63477,4062201,3710037,UPDATE
,2022-05-26T21:12:39.837725,2022-05-26T21:12:49.997825,2022-05-23T20:18:46.504231,,4075246,4075263,3710037,UPDATE
,2022-06-12T06:26:29.953762,2022-06-12T06:26:46.323556,2022-05-23T17:42:55.587464,,4075161,4075164,3710037,UPDATE
PL7n85NjJyQ,,2022-08-14T19:52:00.154417,2022-08-14T19:51:14.723289,,4153971,4153984,3709991,INSERT
,2022-05-28T08:13:53.681643,2022-05-28T08:14:07.473499,2022-05-26T21:06:13.539709,,4078542,4078551,3710037,UPDATE
PL7n85NjJyQ,,2022-08-14T19:52:00.154417,2022-08-14T19:51:14.723289,,4153971,4153985,3709991,INSERT
PL7n85NjJyQ,,2022-08-14T19:52:00.154417,2022-08-14T19:51:14.723289,,4153971,4153986,3709991,INSERT
,2022-03-05T16:18:50.297533,2022-03-06T14:41:37.088507,2022-03-05T16:18:43.851044,,3996911,4001579,3710037,UPDATE
,2022-08-07T16:10:02.681121,2022-08-07T16:24:40.079387,2022-05-08T11:53:57.447748,,63412,4062213,3710037,UPDATE
83717666261,2022-08-04T17:49:31.834928,2022-08-04T17:49:58.450234,2021-06-28T17:58:37.401886,,63596,3716037,3709989,UPDATE
,,2022-08-16T13:29:39.906566,2022-08-16T13:29:34.02148,,4156260,4156263,3710037,INSERT
http://www.facebook.com/brahmakumarisbrighton,2022-08-04T18:13:46.32105,2022-08-04T18:14:20.148526,2021-06-28T18:34:05.96039,,63583,3716150,3709990,DELETE
95211433053,,2022-08-16T14:11:41.89494,2022-08-16T14:11:23.70217,,4156337,4156341,3709989,INSERT
92640928033,2022-07-16T13:33:13.093172,2022-07-16T13:33:34.674923,2022-05-12T11:55:18.449678,,4066089,4066147,3709989,UPDATE
,,2022-08-16T14:53:17.272125,2022-08-16T14:53:07.960924,,4156370,4156373,3710037,INSERT
,2022-07-21T10:32:20.55346,2022-07-21T10:32:55.736418,2022-05-14T10:10:51.298012,,49662,4067983,3710037,UPDATE
,2022-07-21T10:32:20.55346,2022-07-21T10:32:55.736418,2022-05-14T10:12:37.929266,,49662,4067984,3710037,UPDATE
,2022-07-21T10:32:20.55346,2022-07-21T10:32:55.736418,2022-05-14T10:14:02.806647,,49662,4067985,3710037,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-08-04T18:17:06.851239,2022-08-04T18:17:28.816598,2021-06-28T17:31:13.758153,,63584,3715949,3709990,DELETE
,2022-08-15T11:35:15.913397,2022-08-15T11:40:44.821019,2022-05-04T19:22:04.818868,,3992719,4059683,3710037,UPDATE
83717666261,2022-08-04T18:17:06.854974,2022-08-04T18:17:34.350023,2021-06-28T17:31:13.758153,,63584,3715948,3709989,UPDATE
81068347969,2022-05-19T14:13:34.2435,2022-05-19T14:20:30.250151,2022-05-12T15:44:10.075479,,4066272,4066276,3709989,UPDATE
,,2022-05-13T11:40:16.451278,2022-05-11T21:15:50.906729,,1637,4065690,3710037,INSERT
,,2022-05-13T11:40:16.451278,2022-05-11T21:16:30.90222,,1637,4065691,3710037,INSERT
,,2022-05-13T11:40:16.451278,2022-05-13T11:26:42.625015,,1637,4067209,3710037,INSERT
https://zoom.us,2022-06-06T08:18:53.078921,2022-06-06T08:19:04.370167,2022-05-12T17:23:40.85339,,4066346,4066397,3709989,DELETE
,2022-08-11T12:13:48.938744,2022-08-11T12:20:59.038687,2022-05-11T14:08:59.36026,,3480078,4065425,3710037,UPDATE
,,2022-08-15T01:11:41.848278,2022-08-15T01:11:32.302587,,4154257,4154260,3710037,INSERT
,,2022-05-14T12:00:16.607899,2022-05-12T13:11:35.757539,,4066190,4066201,3710037,INSERT
,,2022-05-13T19:20:22.681382,2022-05-13T19:01:43.825873,,4067693,4067696,3710037,INSERT
,,2022-05-13T19:20:24.901843,2022-05-13T19:05:24.757432,,4067697,4067700,3710037,INSERT
,,2022-05-13T19:20:27.006565,2022-05-13T19:07:37.029051,,4067701,4067704,3710037,INSERT
,,2022-05-13T19:20:29.060508,2022-05-13T19:14:41.50541,,4067705,4067709,3710037,INSERT
https://zoom.us,2022-06-06T08:21:27.457217,2022-06-06T08:21:36.807806,2022-05-12T17:25:48.754939,,4066398,4066402,3709989,DELETE
,,2022-05-14T12:00:16.607899,2022-05-12T13:20:17.608388,,4066190,4066222,3710037,INSERT
,,2022-05-14T12:00:16.607899,2022-05-12T13:21:23.819773,,4066190,4066224,3710037,INSERT
,,2022-05-14T12:00:16.607899,2022-05-14T11:26:46.10339,,4066190,4068015,3710037,INSERT
,,2022-05-14T12:00:16.607899,2022-05-14T11:48:11.97699,,4066190,4068123,3710037,INSERT
,2022-06-06T08:21:27.457217,2022-06-06T08:21:38.978745,2022-05-12T17:25:48.754939,,4066398,4066401,3710037,DELETE
,2022-07-16T23:25:46.826844,2022-07-16T23:40:16.670046,2022-05-10T22:21:39.359541,,3799895,4064952,3710037,UPDATE
https://zoom.us,2022-06-06T08:28:40.763211,2022-06-06T08:28:49.713368,2022-05-12T17:32:57.782636,,4066403,4066407,3709989,DELETE
,,2022-08-15T01:17:39.519512,2022-08-15T01:17:32.052094,,4154268,4154271,3710037,INSERT
,2022-06-06T08:28:40.763211,2022-06-06T08:28:51.863628,2022-05-12T17:32:57.782636,,4066403,4066406,3710037,DELETE
,,2022-08-16T14:57:34.244624,2022-08-16T14:57:31.288481,,4156397,4156400,3710037,INSERT
,2022-05-28T18:03:17.247856,2022-05-28T18:20:21.627155,2022-05-11T14:30:30.787695,,47993,4065427,3710037,UPDATE
BrahmaKumar,2022-08-15T17:06:57.204194,2022-08-15T17:20:13.520734,2022-08-15T17:06:06.958023,,4155227,4155230,3709991,UPDATE
,2022-08-01T14:00:53.018863,2022-08-01T14:03:44.953291,2022-05-12T16:29:03.767157,,4017005,4066345,3710037,UPDATE
,2022-08-15T17:06:57.204194,2022-08-15T17:20:20.106206,2022-08-15T17:06:06.958023,,4155227,4155231,3710037,UPDATE
,2022-05-17T18:39:08.127359,2022-05-17T18:39:17.931885,2022-05-13T20:18:18.798936,,4067787,4067791,3710037,UPDATE
,,2022-05-11T21:20:37.215927,2022-05-11T21:10:17.802602,,4064198,4065688,3710037,INSERT
,,2022-05-11T21:20:37.215927,2022-05-11T21:19:55.457916,,4064198,4065692,3710037,INSERT
83717666261,2022-08-04T17:35:23.848852,2022-08-04T17:35:55.656369,2021-06-28T18:55:45.415061,,65135,3716250,3709989,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-08-04T17:37:11.598457,2022-08-04T17:37:47.245698,2021-06-28T16:58:11.413262,,65138,3715817,3709990,DELETE
https://zoom.us,2022-06-06T08:32:51.52517,2022-06-06T08:33:03.243833,2022-05-12T17:34:43.245023,,4066408,4066412,3709989,DELETE
,2022-06-06T08:32:51.52517,2022-06-06T08:33:05.44508,2022-05-12T17:34:43.245023,,4066408,4066411,3710037,DELETE
,2022-08-15T18:21:41.640292,2022-08-15T18:40:09.186474,2022-08-15T18:17:33.231039,,4155300,4155304,3710037,UPDATE
137030205,2022-08-15T11:36:33.901161,2022-08-15T11:39:45.850657,2021-06-28T17:54:28.606092,,3678798,3716018,3709989,UPDATE
,,2022-08-16T13:01:59.493534,2022-08-16T13:01:51.909427,,4156181,4156184,3710037,INSERT
,2022-05-17T18:39:46.0212,2022-05-17T18:39:54.450969,2022-05-13T20:20:59.780637,,4067792,4067796,3710037,UPDATE
91240856633,2022-05-21T14:14:12.383861,2022-05-21T14:14:22.906484,2022-05-11T12:53:23.330568,,4065251,4065255,3709989,UPDATE
,,2022-05-14T11:00:25.517172,2022-05-14T10:57:36.765547,,4059549,4068010,3710037,INSERT
,,2022-05-14T11:00:25.517172,2022-05-14T10:57:16.635259,,4059549,4068009,3710037,INSERT
,2022-06-11T01:39:36.315956,2022-06-11T01:41:40.543482,2022-05-10T23:54:36.171607,,4038051,4064968,3710037,UPDATE
97337036464,2022-05-22T17:44:16.520646,2022-05-22T17:44:25.775492,2022-05-13T11:34:06.486828,,4067207,4067212,3709989,UPDATE
https://zoom.us,2022-05-14T11:48:11.979815,2022-05-14T11:48:22.265337,2022-05-12T13:11:35.757539,,4066190,4066202,3709989,DELETE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-13T20:22:46.524181,,4062100,4067797,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-13T20:11:56.606905,,4062100,4067782,3710037,UPDATE
,2022-05-17T18:40:00.12219,2022-05-17T18:40:28.917214,2022-05-13T20:51:36.341579,,4062100,4067831,3710037,UPDATE
C2TNXOIlKIQ,2022-08-07T16:11:23.203244,2022-08-07T16:21:08.144581,2022-03-13T09:30:44.187558,,63338,4006229,3709991,UPDATE
live,2022-04-01T21:21:08.348088,2022-04-01T21:21:19.301449,2022-03-12T19:59:36.26382,,4006010,4006013,3710003,UPDATE
live,2022-04-01T21:25:34.531838,2022-04-01T21:25:45.597474,2022-03-12T20:04:14.992668,,4006016,4006019,3710003,UPDATE
live,2022-04-05T13:01:55.385094,2022-04-05T13:02:03.858858,2022-03-12T20:04:52.725391,,4006014,4006021,3710003,UPDATE
,2022-03-15T06:45:07.786131,2022-03-15T06:45:19.084432,2022-02-15T20:58:01.431559,,3991021,3991024,3710037,DELETE
98306838579,2022-04-08T11:11:44.260229,2022-04-08T11:11:55.410082,2022-03-12T20:08:43.567193,,4006031,4006035,3709989,UPDATE
99378531949,2022-07-16T13:20:58.602114,2022-07-16T13:21:21.307678,2022-03-12T23:33:14.297632,,4006112,4006116,3709989,UPDATE
98306838579,2022-04-03T12:52:44.50232,2022-04-03T12:52:53.668748,2022-03-12T20:07:57.435666,,4006026,4006030,3709989,UPDATE
,2022-08-07T16:04:17.410739,2022-08-07T16:24:30.354484,2022-03-13T09:05:30.643079,,63477,4006174,3710037,UPDATE
92967172311,2022-03-20T14:28:46.450423,2022-03-20T14:28:56.368274,2022-03-03T22:50:42.272598,,4000339,4000379,3709989,UPDATE
https://zoom.us,2022-03-15T06:45:07.788452,2022-03-15T06:45:17.524913,2022-02-15T20:58:01.431559,,3991021,3991025,3709989,UPDATE
,2022-08-07T16:17:13.977116,2022-08-07T16:27:36.376928,2022-03-13T09:46:29.989,,65037,4006267,3710037,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-08-02T10:54:59.327129,2022-08-02T10:55:25.840502,2021-07-21T09:12:19.303983,,3753601,3753613,3709990,DELETE
live,2022-04-12T14:54:44.380268,2022-04-12T14:54:56.433451,2022-03-12T20:10:29.991143,,4006041,4006044,3710003,UPDATE
live,2022-04-04T09:50:00.863802,2022-04-04T09:50:12.10849,2022-03-12T20:06:26.018405,,4006022,4006025,3710003,UPDATE
1zkvLjWNZ3o,2022-08-07T16:12:29.009524,2022-08-07T16:21:37.38956,2022-03-13T09:36:27.69514,,65030,4006241,3709991,UPDATE
live,2022-04-12T14:05:44.298972,2022-04-12T14:05:55.819108,2022-03-12T20:09:37.021016,,4006036,4006039,3710003,UPDATE
98306838579,2022-04-12T14:54:44.380268,2022-04-12T14:54:58.52523,2022-03-12T20:10:29.991143,,4006041,4006045,3709989,UPDATE
,2022-03-27T20:11:50.425193,2022-03-27T20:12:22.35315,2022-03-08T18:33:34.96096,,4003341,4003398,3710037,UPDATE
94396352777,2022-03-13T21:12:44.394736,2022-03-13T21:12:58.225686,2022-03-12T16:56:46.235322,,4005752,4005756,3709989,UPDATE
98306838579,2022-04-12T14:05:44.298972,2022-04-12T14:05:57.952267,2022-03-12T20:09:37.021016,,4006036,4006040,3709989,UPDATE
https://zoom.us,,2022-03-07T18:46:34.320347,2022-03-07T18:46:22.406092,,4002680,4002683,3709989,INSERT
https://zoom.us,,2022-03-07T20:04:13.473121,2022-03-07T20:03:58.794652,,4002742,4002745,3709989,INSERT
,2022-08-13T16:22:13.29583,2022-08-13T16:22:39.643223,2022-02-24T18:25:12.203469,,3996005,3996012,3710037,UPDATE
St04R-MzQEs,2022-08-07T16:10:02.681121,2022-08-07T16:20:58.757468,2022-03-13T09:27:13.217208,,63412,4006218,3709991,UPDATE
,2022-08-01T15:53:31.965436,2022-08-01T16:00:16.943412,2022-03-12T17:25:05.896791,,65842,4005775,3710037,UPDATE
,2022-03-27T10:44:17.859551,2022-03-27T11:00:36.492061,2022-03-06T11:00:03.878905,,4002003,4002016,3710037,UPDATE
Us_5bKf4s8Y,2022-03-27T15:48:24.314493,2022-05-21T20:03:19.753885,2022-03-13T09:09:26.568527,,63346,4006190,3709991,UPDATE
,2022-08-07T16:10:02.681121,2022-08-07T16:24:40.079387,2022-03-13T09:27:13.217208,,63412,4006219,3710037,UPDATE
GVzZ8RV7eqo,2022-08-07T16:17:13.977116,2022-08-07T16:21:03.399901,2022-03-13T09:46:29.989,,65037,4006266,3709991,UPDATE
83097692989,,2022-03-10T12:10:49.983515,2022-03-10T12:10:36.417832,,4004201,4004204,3709989,INSERT
,2022-07-16T13:20:58.59834,2022-07-16T13:21:16.626115,2022-03-12T23:33:14.297632,,4006112,4006117,3710037,DELETE
99484179924,2022-04-02T18:39:34.260232,2022-04-02T18:39:42.729622,2022-03-12T18:52:17.990157,,4005977,4005982,3709989,UPDATE
1cMB-xrLCrs,2022-03-27T15:53:28.216872,2022-05-21T20:03:34.389377,2022-03-13T09:28:18.123548,,63413,4006223,3709991,UPDATE
live,2022-03-27T20:11:50.425193,2022-03-27T20:12:24.403403,2022-03-08T18:33:34.96096,,4003341,4003397,3710003,UPDATE
,2022-03-27T15:48:24.314493,2022-03-27T16:00:52.481225,2022-03-13T09:09:26.568527,,63346,4006191,3710037,UPDATE
99507539015,,2022-03-11T20:16:36.692288,2022-03-11T20:16:20.661031,,4005160,4005163,3709989,INSERT
,,2022-03-11T20:16:39.124505,2022-03-11T20:16:20.661031,,4005160,4005164,3710037,INSERT
